"","StandortID","KaboStatus","AktStandorttyp","x_200","y_200","Gemeinde","periode","p.dat","param_txt","einheit","WertOB","WertOB_tab","Klasse_OB","WertUB","WertUB_tab","Klasse_UB"
"20672",7277,"NS","Wald",2710600,1236000,"Rüti",6,2022-04-14,"Organische Substanz","%",5.7,"5.7","os.3",1.2,"1.2","os.1"
"20673",7278,"NS","Acker",2705400,1261600,"Elgg",1,1997-05-21,"Organische Substanz","%",3.2,"3.2","os.2",1.9,"1.9","os.1"
"20674",7278,"NS","Acker",2705400,1261600,"Elgg",2,2002-04-02,"Organische Substanz","%",3.2,"3.2","os.2",NA,NA,NA
"20675",7278,"NS","Acker",2705400,1261600,"Elgg",3,2007-08-15,"Organische Substanz","%",2.5,"2.5","os.2",NA,NA,NA
"20676",7278,"NS","Acker",2705400,1261600,"Elgg",4,2012-03-21,"Organische Substanz","%",2.6,"2.6","os.2",1.7,"1.7","os.1"
"20677",7278,"NS","Acker",2705400,1261600,"Elgg",5,2017-08-16,"Organische Substanz","%",3.2,"3.2","os.2",1.6,"1.6","os.1"
"20678",7278,"NS","Acker",2705400,1261600,"Elgg",6,2022-03-16,"Organische Substanz","%",3.3,"3.3","os.2",1.6,"1.6","os.1"
"20679",7279,"NS","Grünland",2707800,1245600,"Bäretswil",1,1997-07-15,"Organische Substanz","%",13.2,"13.2","os.4",3.7,"3.7","os.2"
"20680",7279,"NS","Grünland",2707800,1245600,"Bäretswil",2,2002-06-27,"Organische Substanz","%",14.8,"14.8","os.4",NA,NA,NA
"20681",7279,"NS","Grünland",2707800,1245600,"Bäretswil",3,2007-04-17,"Organische Substanz","%",14.8,"14.8","os.4",NA,NA,NA
"20682",7279,"NS","Grünland",2707800,1245600,"Bäretswil",4,2012-10-04,"Organische Substanz","%",15.4,"15.4","os.4",5.9,"5.9","os.3"
"20683",7279,"NS","Grünland",2707800,1245600,"Bäretswil",5,2017-06-28,"Organische Substanz","%",15.8,"15.8","os.4",2.8,"2.8","os.2"
"20684",7279,"NS","Grünland",2707800,1245600,"Bäretswil",6,2022-06-22,"Organische Substanz","%",18.5,"18.5","os.4",1.9,"1.9","os.1"
"20685",7280,"NS","Grünland",2706800,1243000,"Bäretswil",1,1997-07-15,"Organische Substanz","%",6.7,"6.7","os.3",1.8,"1.8","os.1"
"20686",7280,"NS","Grünland",2706800,1243000,"Bäretswil",2,2002-04-10,"Organische Substanz","%",7.3,"7.3","os.3",NA,NA,NA
"20687",7280,"NS","Grünland",2706800,1243000,"Bäretswil",3,2007-03-29,"Organische Substanz","%",7.6,"7.6","os.3",NA,NA,NA
"20688",7280,"NS","Grünland",2706800,1243000,"Bäretswil",4,2012-04-26,"Organische Substanz","%",7.6,"7.6","os.3",2,"2","os.2"
"20689",7280,"NS","Grünland",2706800,1243000,"Bäretswil",5,2016-10-05,"Organische Substanz","%",7.8,"7.8","os.3",0.9,"0.9","os.1"
"20690",7281,"NS","Acker",2705600,1238000,"Dürnten",1,1997-08-05,"Organische Substanz","%",3.2,"3.2","os.2",0.8,"0.8","os.1"
"20691",7281,"NS","Acker",2705600,1238000,"Dürnten",2,2002-08-21,"Organische Substanz","%",3.5,"3.5","os.2",NA,NA,NA
"20692",7281,"NS","Acker",2705600,1238000,"Dürnten",3,2007-10-03,"Organische Substanz","%",3.3,"3.3","os.2",NA,NA,NA
"20693",7281,"NS","Acker",2705600,1238000,"Dürnten",4,2012-04-25,"Organische Substanz","%",3.4,"3.4","os.2",0.7,"0.7","os.1"
"20694",7281,"NS","Acker",2705600,1238000,"Dürnten",5,2016-11-23,"Organische Substanz","%",3.5,"3.5","os.2",1.3,"1.3","os.1"
"20695",7282,"NS","Grünland",2713400,1237400,"Wald",1,1997-06-04,"Organische Substanz","%",5.3,"5.3","os.3",2.1,"2.1","os.2"
"20696",7282,"NS","Grünland",2713400,1237400,"Wald",2,2002-05-08,"Organische Substanz","%",5.6,"5.6","os.3",NA,NA,NA
"20697",7282,"NS","Grünland",2713400,1237400,"Wald",3,2007-04-11,"Organische Substanz","%",5.1,"5.1","os.3",NA,NA,NA
"20698",7282,"NS","Grünland",2713400,1237400,"Wald",4,2012-04-19,"Organische Substanz","%",5.9,"5.9","os.3",2.5,"2.5","os.2"
"20699",7282,"NS","Grünland",2713400,1237400,"Wald",5,2017-06-07,"Organische Substanz","%",6.3,"6.3","os.3",2,"2","os.1"
"20700",7282,"NS","Grünland",2713400,1237400,"Wald",6,2022-09-14,"Organische Substanz","%",8.2,"8.2","os.3",2.2,"2.2","os.2"
"20701",7283,"NS","Acker",2707000,1261400,"Elgg",1,1997-05-21,"Organische Substanz","%",3.7,"3.7","os.2",1.8,"1.8","os.1"
"20702",7283,"NS","Acker",2707000,1261400,"Elgg",2,2002-09-18,"Organische Substanz","%",3.8,"3.8","os.2",NA,NA,NA
"20703",7283,"NS","Acker",2707000,1261400,"Elgg",3,2007-10-24,"Organische Substanz","%",3.7,"3.7","os.2",NA,NA,NA
"20704",7283,"NS","Acker",2707000,1261400,"Elgg",4,2012-03-19,"Organische Substanz","%",3.7,"3.7","os.2",1.8,"1.8","os.1"
"20705",7283,"NS","Acker",2707000,1261400,"Elgg",5,2017-08-16,"Organische Substanz","%",4,"4","os.2",1.7,"1.7","os.1"
"20706",7283,"NS","Acker",2707000,1261400,"Elgg",6,2022-03-16,"Organische Substanz","%",4.4,"4.4","os.2",1.6,"1.6","os.1"
"20707",7284,"NS","Acker",2704400,1260200,"Schlatt",1,1997-05-21,"Organische Substanz","%",3.1,"3.1","os.2",1.4,"1.4","os.1"
"20708",7284,"NS","Acker",2704400,1260200,"Schlatt",2,2002-10-03,"Organische Substanz","%",2.9,"2.9","os.2",NA,NA,NA
"20709",7284,"NS","Acker",2704400,1260200,"Schlatt",3,2007-08-15,"Organische Substanz","%",2.6,"2.6","os.2",NA,NA,NA
"20710",7284,"NS","Acker",2704400,1260200,"Schlatt",4,2012-03-21,"Organische Substanz","%",2.8,"2.8","os.2",0.9,"0.9","os.1"
"20711",7284,"NS","Acker",2704400,1260200,"Schlatt",5,2017-09-06,"Organische Substanz","%",3.4,"3.4","os.2",1.2,"1.2","os.1"
"20712",7284,"NS","Acker",2704400,1260200,"Schlatt",6,2022-03-16,"Organische Substanz","%",3.2,"3.2","os.2",1.3,"1.3","os.1"
"20713",7285,"NS","Grünland",2705600,1256600,"Zell",1,1997-08-20,"Organische Substanz","%",5.5,"5.5","os.3",2.3,"2.3","os.2"
"20714",7285,"NS","Grünland",2705600,1256600,"Zell",2,2002-08-29,"Organische Substanz","%",6.1,"6.1","os.3",NA,NA,NA
"20715",7285,"NS","Grünland",2705600,1256600,"Zell",3,2007-04-18,"Organische Substanz","%",5.1,"5.1","os.3",NA,NA,NA
"20716",7285,"NS","Grünland",2705600,1256600,"Zell",4,2012-05-31,"Organische Substanz","%",6.4,"6.4","os.3",2.5,"2.5","os.2"
"20717",7285,"NS","Grünland",2705600,1256600,"Zell",5,2017-05-18,"Organische Substanz","%",7.5,"7.5","os.3",1.4,"1.4","os.1"
"20718",7285,"NS","Grünland",2705600,1256600,"Zell",6,2022-04-28,"Organische Substanz","%",8.3,"8.3","os.3",1.9,"1.9","os.1"
"20719",7286,"NS","Acker",2701000,1255600,"Weisslingen",1,1997-08-20,"Organische Substanz","%",5.2,"5.2","os.3",1.3,"1.3","os.1"
"20720",7286,"NS","Acker",2701000,1255600,"Weisslingen",2,2002-08-29,"Organische Substanz","%",5.3,"5.3","os.3",NA,NA,NA
"20721",7286,"NS","Acker",2701000,1255600,"Weisslingen",3,2007-04-18,"Organische Substanz","%",4.8,"4.8","os.2",NA,NA,NA
"20722",7286,"NS","Acker",2701000,1255600,"Weisslingen",4,2012-11-08,"Organische Substanz","%",5.9,"5.9","os.3",2.7,"2.7","os.2"
"20723",7286,"NS","Acker",2701000,1255600,"Weisslingen",5,2017-03-23,"Organische Substanz","%",6.8,"6.8","os.3",0.9,"0.9","os.1"
"20724",7286,"NS","Acker",2701000,1255600,"Weisslingen",6,2022-10-19,"Organische Substanz","%",6,"6","os.3",1.5,"1.5","os.1"
"20725",7287,"NS","Acker",2699400,1251200,"Russikon",1,1997-08-20,"Organische Substanz","%",4.6,"4.6","os.2",1.9,"1.9","os.1"
"20726",7287,"NS","Acker",2699400,1251200,"Russikon",2,2002-04-17,"Organische Substanz","%",5.1,"5.1","os.3",NA,NA,NA
"20727",7287,"NS","Acker",2699400,1251200,"Russikon",3,2007-08-09,"Organische Substanz","%",4.8,"4.8","os.2",NA,NA,NA
"20728",7287,"NS","Acker",2699400,1251200,"Russikon",4,2012-03-15,"Organische Substanz","%",4.7,"4.7","os.2",1.7,"1.7","os.1"
"20729",7287,"NS","Acker",2699400,1251200,"Russikon",5,2017-03-23,"Organische Substanz","%",4.9,"4.9","os.2",1.6,"1.6","os.1"
"20730",7287,"NS","Acker",2699400,1251200,"Russikon",6,2022-04-06,"Organische Substanz","%",4.7,"4.7","os.2",1.6,"1.6","os.1"
"20731",7288,"NS","Acker",2700200,1251000,"Russikon",1,1997-10-15,"Organische Substanz","%",3.3,"3.3","os.2",1.7,"1.7","os.1"
"20732",7288,"NS","Acker",2700200,1251000,"Russikon",2,2002-09-05,"Organische Substanz","%",4.6,"4.6","os.2",NA,NA,NA
"20733",7288,"NS","Acker",2700200,1251000,"Russikon",3,2007-08-09,"Organische Substanz","%",2.7,"2.7","os.2",NA,NA,NA
"20734",7288,"NS","Acker",2700200,1251000,"Russikon",4,2012-03-15,"Organische Substanz","%",2.7,"2.7","os.2",1.5,"1.5","os.1"
"20735",7288,"NS","Acker",2700200,1251000,"Russikon",5,2017-03-23,"Organische Substanz","%",3.4,"3.4","os.2",1.5,"1.5","os.1"
"20736",7288,"NS","Acker",2700200,1251000,"Russikon",6,2022-08-11,"Organische Substanz","%",3.2,"3.2","os.2",1.5,"1.5","os.1"
"20737",7289,"NS","Acker",2703400,1251000,"Russikon",1,1997-07-22,"Organische Substanz","%",4.7,"4.7","os.2",1.6,"1.6","os.1"
"20738",7289,"NS","Acker",2703400,1251000,"Russikon",2,2002-04-17,"Organische Substanz","%",4.5,"4.5","os.2",NA,NA,NA
"20739",7289,"NS","Acker",2703400,1251000,"Russikon",3,2007-04-04,"Organische Substanz","%",3,"3","os.2",NA,NA,NA
"20740",7289,"NS","Acker",2703400,1251000,"Russikon",4,2012-09-20,"Organische Substanz","%",4.8,"4.8","os.2",1.9,"1.9","os.1"
"20741",7289,"NS","Acker",2703400,1251000,"Russikon",5,2017-09-21,"Organische Substanz","%",5.1,"5.1","os.3",1.4,"1.4","os.1"
"20742",7289,"NS","Acker",2703400,1251000,"Russikon",6,2022-08-31,"Organische Substanz","%",4.4,"4.4","os.2",1.6,"1.6","os.1"
"20743",7290,"NS","Grünland",2704600,1250200,"Pfäffikon",1,1997-07-22,"Organische Substanz","%",5.9,"5.9","os.3",2,"2","os.2"
"20744",7290,"NS","Grünland",2704600,1250200,"Pfäffikon",2,2002-04-03,"Organische Substanz","%",6.7,"6.7","os.3",NA,NA,NA
"20745",7290,"NS","Grünland",2704600,1250200,"Pfäffikon",3,2007-08-16,"Organische Substanz","%",2.8,"2.8","os.2",NA,NA,NA
"20746",7290,"NS","Grünland",2704600,1250200,"Pfäffikon",4,2012-11-07,"Organische Substanz","%",5.8,"5.8","os.3",1.8,"1.8","os.1"
"20747",7290,"NS","Grünland",2704600,1250200,"Pfäffikon",5,2017-05-17,"Organische Substanz","%",5.7,"5.7","os.3",1.5,"1.5","os.1"
"20748",7290,"NS","Grünland",2704600,1250200,"Pfäffikon",6,2022-06-01,"Organische Substanz","%",6.1,"6.1","os.3",1.5,"1.5","os.1"
"20749",7292,"NS","Wald",2689400,1247400,"Fällanden",1,1996-09-11,"Organische Substanz","%",3.8,"3.8","os.2",1,"1","os.1"
"20750",7292,"NS","Wald",2689400,1247400,"Fällanden",2,2001-06-21,"Organische Substanz","%",3.8,"3.8","os.2",1.2,"1.2","os.1"
"20751",7292,"NS","Wald",2689400,1247400,"Fällanden",3,2006-09-21,"Organische Substanz","%",4.1,"4.1","os.2",1.2,"1.2","os.1"
"20752",7292,"NS","Wald",2689400,1247400,"Fällanden",4,2011-11-02,"Organische Substanz","%",4,"4","os.2",1.1,"1.1","os.1"
"20753",7292,"NS","Wald",2689400,1247400,"Fällanden",5,2016-05-26,"Organische Substanz","%",4.1,"4.1","os.2",1.1,"1.1","os.1"
"20754",7292,"NS","Wald",2689400,1247400,"Fällanden",6,2021-11-10,"Organische Substanz","%",4.9,"4.9","os.2",0.9,"0.9","os.1"
"20755",7293,"NS","Grünland",2709400,1237200,"Dürnten",1,1997-07-17,"Organische Substanz","%",5.4,"5.4","os.3",1.6,"1.6","os.1"
"20756",7293,"NS","Grünland",2709400,1237200,"Dürnten",2,2002-09-04,"Organische Substanz","%",5.3,"5.3","os.3",NA,NA,NA
"20757",7293,"NS","Grünland",2709400,1237200,"Dürnten",3,2007-03-29,"Organische Substanz","%",5.3,"5.3","os.3",NA,NA,NA
"20758",7293,"NS","Grünland",2709400,1237200,"Dürnten",4,2012-04-25,"Organische Substanz","%",5.7,"5.7","os.3",1.4,"1.4","os.1"
"20759",7293,"NS","Grünland",2709400,1237200,"Dürnten",5,2016-11-23,"Organische Substanz","%",6,"6","os.3",1.5,"1.5","os.1"
"20760",7294,"NS","Acker",2707800,1237200,"Dürnten",1,1997-08-05,"Organische Substanz","%",7.8,"7.8","os.3",1.6,"1.6","os.1"
"20761",7294,"NS","Acker",2707800,1237200,"Dürnten",2,2002-09-04,"Organische Substanz","%",8.7,"8.7","os.3",NA,NA,NA
"20762",7294,"NS","Acker",2707800,1237200,"Dürnten",3,2007-03-29,"Organische Substanz","%",7.5,"7.5","os.3",NA,NA,NA
"20763",7294,"NS","Acker",2707800,1237200,"Dürnten",4,2012-04-25,"Organische Substanz","%",8.5,"8.5","os.3",1.4,"1.4","os.1"
"20764",7294,"NS","Acker",2707800,1237200,"Dürnten",5,2016-09-14,"Organische Substanz","%",8.4,"8.4","os.3",1.2,"1.2","os.1"
"20765",7295,"NS","Grünland",2709800,1236000,"Rüti",1,1997-07-17,"Organische Substanz","%",12.5,"12.5","os.4",2.9,"2.9","os.2"
"20766",7295,"NS","Grünland",2709800,1236000,"Rüti",2,2002-03-27,"Organische Substanz","%",12,"12","os.4",NA,NA,NA
"20767",7295,"NS","Grünland",2709800,1236000,"Rüti",3,2007-04-11,"Organische Substanz","%",10.9,"10.9","os.4",NA,NA,NA
"20768",7295,"NS","Grünland",2709800,1236000,"Rüti",4,2012-06-27,"Organische Substanz","%",12.1,"12.1","os.4",NA,NA,NA
"20769",7295,"NS","Grünland",2709800,1236000,"Rüti",5,2017-06-22,"Organische Substanz","%",12.5,"12.5","os.4",NA,NA,NA
"20770",7295,"NS","Grünland",2709800,1236000,"Rüti",6,2022-10-05,"Organische Substanz","%",9.4,"9.4","os.3",1.9,"1.9","os.1"
"20771",7296,"NS","Grünland",2713000,1237800,"Wald",1,1997-07-22,"Organische Substanz","%",8.1,"8.1","os.3",2.7,"2.7","os.2"
"20772",7296,"NS","Grünland",2713000,1237800,"Wald",2,2002-03-27,"Organische Substanz","%",8.3,"8.3","os.3",NA,NA,NA
"20773",7296,"NS","Grünland",2713000,1237800,"Wald",3,2007-04-11,"Organische Substanz","%",6.9,"6.9","os.3",NA,NA,NA
"20774",7296,"NS","Grünland",2713000,1237800,"Wald",4,2012-04-19,"Organische Substanz","%",7.3,"7.3","os.3",3.8,"3.8","os.2"
"20775",7296,"NS","Grünland",2713000,1237800,"Wald",5,2016-11-23,"Organische Substanz","%",8.6,"8.6","os.3",2.3,"2.3","os.2"
"20776",7297,"NS","Grünland",2712600,1239800,"Wald",1,1997-07-17,"Organische Substanz","%",5.1,"5.1","os.3",2,"2","os.2"
"20777",7297,"NS","Grünland",2712600,1239800,"Wald",2,2002-03-27,"Organische Substanz","%",5.1,"5.1","os.3",NA,NA,NA
"20778",7297,"NS","Grünland",2712600,1239800,"Wald",3,2007-09-12,"Organische Substanz","%",5.3,"5.3","os.3",NA,NA,NA
"20779",7297,"NS","Grünland",2712600,1239800,"Wald",4,2012-05-31,"Organische Substanz","%",5.7,"5.7","os.3",2.7,"2.7","os.2"
"20780",7297,"NS","Grünland",2712600,1239800,"Wald",5,2017-06-28,"Organische Substanz","%",5.2,"5.2","os.3",1.5,"1.5","os.1"
"20781",7297,"NS","Grünland",2712600,1239800,"Wald",6,2022-10-05,"Organische Substanz","%",5.7,"5.7","os.3",2.2,"2.2","os.2"
"20782",7298,"NS","Grünland",2709800,1240600,"Hinwil",1,1997-07-05,"Organische Substanz","%",10.8,"10.8","os.4",2.5,"2.5","os.2"
"20783",7298,"NS","Grünland",2709800,1240600,"Hinwil",2,2002-03-27,"Organische Substanz","%",11.7,"11.7","os.4",NA,NA,NA
"20784",7298,"NS","Grünland",2709800,1240600,"Hinwil",3,2007-04-12,"Organische Substanz","%",9.9,"9.9","os.3",NA,NA,NA
"20785",7298,"NS","Grünland",2709800,1240600,"Hinwil",4,2012-08-23,"Organische Substanz","%",10.3,"10.3","os.4",NA,NA,NA
"20786",7298,"NS","Grünland",2709800,1240600,"Hinwil",5,2017-07-05,"Organische Substanz","%",11.1,"11.1","os.4",1.5,"1.5","os.1"
"20787",7298,"NS","Grünland",2709800,1240600,"Hinwil",6,2022-10-05,"Organische Substanz","%",10.4,"10.4","os.4",1.1,"1.1","os.1"
"20788",7299,"NS","Acker",2676600,1260800,"Steinmaur",1,1997-08-14,"Organische Substanz","%",3.6,"3.6","os.2",1.6,"1.6","os.1"
"20789",7299,"NS","Acker",2676600,1260800,"Steinmaur",2,2002-08-28,"Organische Substanz","%",3.9,"3.9","os.2",NA,NA,NA
"20790",7299,"NS","Acker",2676600,1260800,"Steinmaur",3,2007-03-28,"Organische Substanz","%",3.6,"3.6","os.2",NA,NA,NA
"20791",7299,"NS","Acker",2676600,1260800,"Steinmaur",4,2012-02-29,"Organische Substanz","%",3.9,"3.9","os.2",1.4,"1.4","os.1"
"20792",7299,"NS","Acker",2676600,1260800,"Steinmaur",5,2017-04-06,"Organische Substanz","%",3.9,"3.9","os.2",1.5,"1.5","os.1"
"20793",7300,"NS","Acker",2696200,1235200,"Männedorf",1,1997-07-29,"Organische Substanz","%",4.3,"4.3","os.2",2.2,"2.2","os.2"
"20794",7300,"NS","Acker",2696200,1235200,"Männedorf",2,2002-08-22,"Organische Substanz","%",4.3,"4.3","os.2",NA,NA,NA
"20795",7300,"NS","Acker",2696200,1235200,"Männedorf",3,2007-09-06,"Organische Substanz","%",4.2,"4.2","os.2",NA,NA,NA
"20796",7300,"NS","Acker",2696200,1235200,"Männedorf",4,2012-09-26,"Organische Substanz","%",4,"4","os.2",1.9,"1.9","os.1"
"20797",7300,"NS","Acker",2696200,1235200,"Männedorf",5,2017-03-15,"Organische Substanz","%",4.9,"4.9","os.2",2,"2","os.1"
"20798",7301,"NS","Grünland",2696200,1235000,"Männedorf",1,1997-07-29,"Organische Substanz","%",4.9,"4.9","os.2",2.7,"2.7","os.2"
"20799",7301,"NS","Grünland",2696200,1235000,"Männedorf",2,2002-05-30,"Organische Substanz","%",4.5,"4.5","os.2",NA,NA,NA
"20800",7301,"NS","Grünland",2696200,1235000,"Männedorf",3,2007-06-07,"Organische Substanz","%",4.3,"4.3","os.2",NA,NA,NA
"20801",7301,"NS","Grünland",2696200,1235000,"Männedorf",4,2012-10-24,"Organische Substanz","%",4.5,"4.5","os.2",2.4,"2.4","os.2"
"20802",7301,"NS","Grünland",2696200,1235000,"Männedorf",5,2017-03-15,"Organische Substanz","%",4.9,"4.9","os.2",2.1,"2.1","os.2"
"20803",7302,"NS","Acker",2694800,1236800,"Uetikon a.S.",1,1997-08-29,"Organische Substanz","%",4.8,"4.8","os.2",1.1,"1.1","os.1"
"20804",7302,"NS","Acker",2694800,1236800,"Uetikon a.S.",2,2002-03-14,"Organische Substanz","%",5.2,"5.2","os.3",NA,NA,NA
"20805",7302,"NS","Acker",2694800,1236800,"Uetikon a.S.",3,2007-05-03,"Organische Substanz","%",4.9,"4.9","os.2",NA,NA,NA
"20806",7302,"NS","Acker",2694800,1236800,"Uetikon a.S.",4,2012-08-16,"Organische Substanz","%",4.9,"4.9","os.2",1,"1","os.1"
"20807",7302,"NS","Acker",2694800,1236800,"Uetikon a.S.",5,2017-03-16,"Organische Substanz","%",4.7,"4.7","os.2",1.2,"1.2","os.1"
"20808",7303,"NS","Wald",2681600,1250800,"Zürich",1,1997-08-28,"Organische Substanz","%",4.2,"4.2","os.2",1.6,"1.6","os.1"
"20809",7303,"NS","Wald",2681600,1250800,"Zürich",2,2002-08-28,"Organische Substanz","%",4.5,"4.5","os.2",NA,NA,NA
"20810",7303,"NS","Wald",2681600,1250800,"Zürich",3,2007-05-31,"Organische Substanz","%",4.4,"4.4","os.2",1.5,"1.5","os.1"
"20811",7303,"NS","Wald",2681600,1250800,"Zürich",4,2012-04-12,"Organische Substanz","%",4.8,"4.8","os.2",1.5,"1.5","os.1"
"20812",7303,"NS","Wald",2681600,1250800,"Zürich",5,2016-10-19,"Organische Substanz","%",4.7,"4.7","os.2",1.5,"1.5","os.1"
"20813",7303,"NS","Wald",2681600,1250800,"Zürich",6,2021-08-03,"Organische Substanz","%",4.7,"4.7","os.2",1.6,"1.6","os.1"
"20814",7304,"NS","Wald",2680000,1251600,"Zürich",1,1997-08-28,"Organische Substanz","%",5.6,"5.6","os.3",1.7,"1.7","os.1"
"20815",7304,"NS","Wald",2680000,1251600,"Zürich",2,2002-06-06,"Organische Substanz","%",5.5,"5.5","os.3",NA,NA,NA
"20816",7304,"NS","Wald",2680000,1251600,"Zürich",3,2007-09-19,"Organische Substanz","%",6.1,"6.1","os.3",1.9,"1.9","os.1"
"20817",7304,"NS","Wald",2680000,1251600,"Zürich",4,2012-04-12,"Organische Substanz","%",5.7,"5.7","os.3",1.3,"1.3","os.1"
"20818",7304,"NS","Wald",2680000,1251600,"Zürich",5,2016-09-21,"Organische Substanz","%",5.4,"5.4","os.3",1.6,"1.6","os.1"
"20819",7304,"NS","Wald",2680000,1251600,"Zürich",6,2021-07-22,"Organische Substanz","%",6,"6","os.3",1.6,"1.6","os.1"
"20820",7305,"NS","Wald",2699600,1235400,"Hombrechtikon",1,1997-07-24,"Organische Substanz","%",6.9,"6.9","os.3",2.2,"2.2","os.2"
"20821",7305,"NS","Wald",2699600,1235400,"Hombrechtikon",2,2002-05-16,"Organische Substanz","%",8.1,"8.1","os.3",NA,NA,NA
"20822",7305,"NS","Wald",2699600,1235400,"Hombrechtikon",3,2007-06-13,"Organische Substanz","%",6.7,"6.7","os.3",NA,NA,NA
"20823",7305,"NS","Wald",2699600,1235400,"Hombrechtikon",4,2012-06-28,"Organische Substanz","%",7.6,"7.6","os.3",NA,NA,NA
"20824",7305,"NS","Wald",2699600,1235400,"Hombrechtikon",5,2017-07-06,"Organische Substanz","%",6.2,"6.2","os.3",NA,NA,NA
"20825",7306,"NS","Wald",2698000,1234000,"Stäfa",1,1997-07-24,"Organische Substanz","%",4.7,"4.7","os.2",1.9,"1.9","os.1"
"20826",7306,"NS","Wald",2698000,1234000,"Stäfa",2,2002-08-22,"Organische Substanz","%",7.2,"7.2","os.3",NA,NA,NA
"20827",7306,"NS","Wald",2698000,1234000,"Stäfa",3,2007-03-21,"Organische Substanz","%",5.2,"5.2","os.3",1.9,"1.9","os.1"
"20828",7306,"NS","Wald",2698000,1234000,"Stäfa",4,2012-05-08,"Organische Substanz","%",6.1,"6.1","os.3",2.2,"2.2","os.2"
"20829",7306,"NS","Wald",2698000,1234000,"Stäfa",5,2016-09-14,"Organische Substanz","%",5.5,"5.5","os.3",1.9,"1.9","os.1"
"20830",7307,"NS","Wald",2698200,1234600,"Stäfa",1,1997-08-05,"Organische Substanz","%",6.6,"6.6","os.3",1.4,"1.4","os.1"
"20831",7307,"NS","Wald",2698200,1234600,"Stäfa",2,2002-05-30,"Organische Substanz","%",5.8,"5.8","os.3",NA,NA,NA
"20832",7307,"NS","Wald",2698200,1234600,"Stäfa",3,2007-06-13,"Organische Substanz","%",5.6,"5.6","os.3",1.5,"1.5","os.1"
"20833",7307,"NS","Wald",2698200,1234600,"Stäfa",4,2012-05-08,"Organische Substanz","%",5.5,"5.5","os.3",1.4,"1.4","os.1"
"20834",7307,"NS","Wald",2698200,1234600,"Stäfa",5,2017-06-21,"Organische Substanz","%",6.2,"6.2","os.3",1.4,"1.4","os.1"
"20835",7308,"NS","Wald",2695800,1236000,"Männedorf",1,1997-07-29,"Organische Substanz","%",4.5,"4.5","os.2",0.8,"0.8","os.1"
"20836",7308,"NS","Wald",2695800,1236000,"Männedorf",2,2002-09-26,"Organische Substanz","%",5.7,"5.7","os.3",1.4,"1.4","os.1"
"20837",7308,"NS","Wald",2695800,1236000,"Männedorf",3,2007-06-07,"Organische Substanz","%",5.1,"5.1","os.3",1.1,"1.1","os.1"
"20838",7308,"NS","Wald",2695800,1236000,"Männedorf",4,2012-07-25,"Organische Substanz","%",8.2,"8.2","os.3",1.4,"1.4","os.1"
"20839",7308,"NS","Wald",2695800,1236000,"Männedorf",5,2017-05-10,"Organische Substanz","%",6.2,"6.2","os.3",1.3,"1.3","os.1"
"20840",7309,"HS","Wald",2695400,1236400,"Männedorf",1,1997-07-29,"Organische Substanz","%",4.3,"4.3","os.2",0.9,"0.9","os.1"
"20841",7309,"HS","Wald",2695400,1236400,"Männedorf",2,2002-05-30,"Organische Substanz","%",7.1,"7.1","os.3",0.9,"0.9","os.1"
"20842",7309,"HS","Wald",2695400,1236400,"Männedorf",3,2007-06-07,"Organische Substanz","%",7.3,"7.3","os.3",1.3,"1.3","os.1"
"20843",7309,"HS","Wald",2695400,1236400,"Männedorf",4,2012-07-25,"Organische Substanz","%",7.4,"7.4","os.3",1.7,"1.7","os.1"
"20844",7309,"HS","Wald",2695400,1236400,"Männedorf",5,2017-05-10,"Organische Substanz","%",7.2,"7.2","os.3",0.9,"0.9","os.1"
"20845",7309,"HS","Wald",2695400,1236400,"Männedorf",6,2022-06-30,"Organische Substanz","%",10.2,"10.2","os.4",1.3,"1.3","os.1"
"20846",7310,"NS","Wald",2693000,1238600,"Meilen",1,1997-07-30,"Organische Substanz","%",5,"5","os.3",1.1,"1.1","os.1"
"20847",7310,"NS","Wald",2693000,1238600,"Meilen",2,2002-07-10,"Organische Substanz","%",5.4,"5.4","os.3",NA,NA,NA
"20848",7310,"NS","Wald",2693000,1238600,"Meilen",3,2007-09-06,"Organische Substanz","%",5.2,"5.2","os.3",1.4,"1.4","os.1"
"20849",7310,"NS","Wald",2693000,1238600,"Meilen",4,2012-07-11,"Organische Substanz","%",5.2,"5.2","os.3",1.5,"1.5","os.1"
"20850",7310,"NS","Wald",2693000,1238600,"Meilen",5,2017-07-19,"Organische Substanz","%",3.9,"3.9","os.2",1.1,"1.1","os.1"
"20851",7311,"NS","Wald",2692400,1239400,"Meilen",1,1997-07-30,"Organische Substanz","%",8.6,"8.6","os.3",2.8,"2.8","os.2"
"20852",7311,"NS","Wald",2692400,1239400,"Meilen",2,2002-07-10,"Organische Substanz","%",7.4,"7.4","os.3",NA,NA,NA
"20853",7311,"NS","Wald",2692400,1239400,"Meilen",3,2007-09-06,"Organische Substanz","%",8.5,"8.5","os.3",2.4,"2.4","os.2"
"20854",7311,"NS","Wald",2692400,1239400,"Meilen",4,2012-07-26,"Organische Substanz","%",7.8,"7.8","os.3",3.8,"3.8","os.2"
"20855",7311,"NS","Wald",2692400,1239400,"Meilen",5,2017-10-26,"Organische Substanz","%",9.5,"9.5","os.3",2,"2","os.2"
