StandortID,p.dat,periode,KaboStatus,AktStandorttyp,Parameter,WertOB,WertOB_tab,Klasse_OB,WertUB,WertUB_tab,Klasse_UB,param_txt,einheit
7547,2018-04-19,5,NS,Wald,ZNT_PPM,33.8,33.8,0,31.1,31.1,0,Zink,ppm
7548,1998-06-23,1,NS,Wald,ZNT_PPM,58.9,58.9,0,51.9,51.9,0,Zink,ppm
7548,2003-07-09,2,NS,Wald,ZNT_PPM,60.1,60.1,0,52.5,52.5,0,Zink,ppm
7548,2008-05-21,3,NS,Wald,ZNT_PPM,NA,NA,NA,54.8,54.8,0,Zink,ppm
7548,2013-07-18,4,NS,Wald,ZNT_PPM,63,63,0,58.8,58.8,0,Zink,ppm
7548,2018-04-19,5,NS,Wald,ZNT_PPM,56.9,56.9,0,51.4,51.4,0,Zink,ppm
7549,1998-06-23,1,NS,Wald,ZNT_PPM,54.7,54.7,0,47.2,47.2,0,Zink,ppm
7549,2003-06-04,2,NS,Wald,ZNT_PPM,58.9,58.9,0,50,50,0,Zink,ppm
7549,2008-05-29,3,NS,Wald,ZNT_PPM,NA,NA,NA,48.2,48.2,0,Zink,ppm
7549,2013-08-29,4,NS,Wald,ZNT_PPM,55.5,55.5,0,49.6,49.6,0,Zink,ppm
7549,2018-04-24,5,NS,Wald,ZNT_PPM,51.9,51.9,0,46.8,46.8,0,Zink,ppm
7549,2023-06-28,6,NS,Wald,ZNT_PPM,48,48,0,43,43,0,Zink,ppm
7550,1998-06-24,1,NS,Acker,ZNT_PPM,62.9,62.9,0,49.8,49.8,0,Zink,ppm
7550,2003-08-20,2,NS,Acker,ZNT_PPM,64,64,0,48,48,0,Zink,ppm
7550,2008-07-02,3,NS,Acker,ZNT_PPM,61.1,61.1,0,NA,NA,NA,Zink,ppm
7550,2013-04-03,4,NS,Acker,ZNT_PPM,67,67,0,45.4,45.4,0,Zink,ppm
7550,2018-10-31,5,NS,Acker,ZNT_PPM,72,72,0,54.8,54.8,0,Zink,ppm
7550,2023-03-23,6,NS,Acker,ZNT_PPM,72,72,0,50,50,0,Zink,ppm
7551,1998-06-24,1,NS,Grünland,ZNT_PPM,56.7,56.7,0,40.1,40.1,0,Zink,ppm
7551,2003-09-25,2,NS,Grünland,ZNT_PPM,58.8,58.8,0,41.8,41.8,0,Zink,ppm
7551,2008-06-18,3,NS,Grünland,ZNT_PPM,57.5,57.5,0,NA,NA,NA,Zink,ppm
7551,2013-05-15,4,NS,Grünland,ZNT_PPM,59,59,0,29.9,29.9,0,Zink,ppm
7551,2018-05-30,5,NS,Grünland,ZNT_PPM,58.8,58.8,0,38,38,0,Zink,ppm
7551,2023-04-19,6,NS,Grünland,ZNT_PPM,65,65,0,48,48,0,Zink,ppm
7552,1998-06-24,1,NS,Acker,ZNT_PPM,50.7,50.7,0,43,43,0,Zink,ppm
7552,2003-09-24,2,NS,Acker,ZNT_PPM,54,54,0,43.5,43.5,0,Zink,ppm
7552,2008-10-21,3,NS,Acker,ZNT_PPM,57.1,57.1,0,NA,NA,NA,Zink,ppm
7552,2013-08-15,4,NS,Acker,ZNT_PPM,59.5,59.5,0,35.4,35.4,0,Zink,ppm
7552,2018-05-23,5,NS,Acker,ZNT_PPM,62.3,62.3,0,44.2,44.2,0,Zink,ppm
7552,2023-10-24,6,NS,Acker,ZNT_PPM,62,62,0,46,46,0,Zink,ppm
7553,1998-06-24,1,NS,Wald,ZNT_PPM,26.3,26.3,0,33,33,0,Zink,ppm
7553,2003-06-04,2,NS,Wald,ZNT_PPM,31.5,31.5,0,41,41,0,Zink,ppm
7553,2008-05-29,3,NS,Wald,ZNT_PPM,NA,NA,NA,28.1,28.1,0,Zink,ppm
7553,2013-09-11,4,NS,Wald,ZNT_PPM,29.5,29.5,0,32.5,32.5,0,Zink,ppm
7553,2018-05-24,5,NS,Wald,ZNT_PPM,26.5,26.5,0,30.5,30.5,0,Zink,ppm
7553,2023-07-05,6,NS,Wald,ZNT_PPM,27,27,0,34,34,0,Zink,ppm
7554,1998-06-24,1,NS,Grünland,ZNT_PPM,50.8,50.8,0,35.1,35.1,0,Zink,ppm
7554,2003-07-29,2,NS,Grünland,ZNT_PPM,46.8,46.8,0,34.4,34.4,0,Zink,ppm
7554,2008-06-12,3,NS,Grünland,ZNT_PPM,49,49,0,35.4,35.4,0,Zink,ppm
7554,2013-09-05,4,NS,Grünland,ZNT_PPM,46.7,46.7,0,33,33,0,Zink,ppm
7554,2018-03-14,5,NS,Grünland,ZNT_PPM,62.7,62.7,0,38.3,38.3,0,Zink,ppm
7554,2023-04-05,6,NS,Grünland,ZNT_PPM,63,63,0,37,37,0,Zink,ppm
7555,1998-06-18,1,HS,Grünland,ZNT_PPM,55.4,55.4,0,38.7,38.7,0,Zink,ppm
7555,2003-04-23,2,HS,Grünland,ZNT_PPM,57.7,57.7,0,46,46,0,Zink,ppm
7555,2008-06-11,3,HS,Grünland,ZNT_PPM,58.1,58.1,0,43.1,43.1,0,Zink,ppm
7555,2013-04-10,4,HS,Grünland,ZNT_PPM,60.9,60.9,0,42.7,42.7,0,Zink,ppm
7555,2018-06-26,5,HS,Grünland,ZNT_PPM,62.6,62.6,0,39.7,39.7,0,Zink,ppm
7555,2023-06-15,6,HS,Grünland,ZNT_PPM,61.9,61.9,0,35.3,35.3,0,Zink,ppm
7556,1998-06-18,1,NS,Grünland,ZNT_PPM,80.1,80.1,0,50.3,50.3,0,Zink,ppm
7556,2003-04-23,2,NS,Grünland,ZNT_PPM,81.3,81.3,0,57.9,57.9,0,Zink,ppm
7556,2008-04-16,3,NS,Grünland,ZNT_PPM,86.2,86.2,0,47.3,47.3,0,Zink,ppm
7556,2013-04-10,4,NS,Grünland,ZNT_PPM,82.6,82.6,0,44.7,44.7,0,Zink,ppm
7556,2018-04-18,5,NS,Grünland,ZNT_PPM,86.1,86.1,0,47.3,47.3,0,Zink,ppm
7557,1998-06-18,1,NS,Wald,ZNT_PPM,44.8,44.8,0,38.8,38.8,0,Zink,ppm
7557,2003-12-03,2,NS,Wald,ZNT_PPM,47.5,47.5,0,NA,NA,NA,Zink,ppm
7557,2008-05-21,3,NS,Wald,ZNT_PPM,NA,NA,NA,38.6,38.6,0,Zink,ppm
7557,2013-08-29,4,NS,Wald,ZNT_PPM,45.8,45.8,0,41,41,0,Zink,ppm
7557,2018-04-24,5,NS,Wald,ZNT_PPM,42.6,42.6,0,39.1,39.1,0,Zink,ppm
7558,1998-06-09,1,NS,Grünland,ZNT_PPM,68.9,68.9,0,50.9,50.9,0,Zink,ppm
7558,2003-05-14,2,NS,Grünland,ZNT_PPM,74.5,74.5,0,56.1,56.1,0,Zink,ppm
7558,2008-04-24,3,NS,Grünland,ZNT_PPM,70.6,70.6,0,NA,NA,NA,Zink,ppm
7558,2013-06-19,4,NS,Grünland,ZNT_PPM,73.6,73.6,0,54.9,54.9,0,Zink,ppm
7558,2018-03-29,5,NS,Grünland,ZNT_PPM,72.8,72.8,0,57.3,57.3,0,Zink,ppm
7559,1998-06-09,1,HS,Acker,ZNT_PPM,71.1,71.1,0,42,42,0,Zink,ppm
7559,2003-06-18,2,HS,Acker,ZNT_PPM,76.1,76.1,0,50,50,0,Zink,ppm
7559,2008-04-30,3,HS,Acker,ZNT_PPM,76.5,76.5,0,58.8,58.8,0,Zink,ppm
7559,2013-04-10,4,HS,Acker,ZNT_PPM,80.8,80.8,0,70.5,70.5,0,Zink,ppm
7559,2018-05-30,5,HS,Acker,ZNT_PPM,83.1,83.1,0,49.4,49.4,0,Zink,ppm
7559,2023-10-11,6,HS,Acker,ZNT_PPM,82.4,82.4,0,43.3,43.3,0,Zink,ppm
7560,1998-06-09,1,HS,Grünland,ZNT_PPM,58.4,58.4,0,38.5,38.5,0,Zink,ppm
7560,2003-06-18,2,HS,Grünland,ZNT_PPM,59.7,59.7,0,43.9,43.9,0,Zink,ppm
7560,2008-04-30,3,HS,Grünland,ZNT_PPM,60.4,60.4,0,48,48,0,Zink,ppm
7560,2013-04-17,4,HS,Grünland,ZNT_PPM,61.1,61.1,0,53.5,53.5,0,Zink,ppm
7560,2018-04-10,5,HS,Grünland,ZNT_PPM,66.1,66.1,0,45.6,45.6,0,Zink,ppm
7560,2023-06-15,6,HS,Grünland,ZNT_PPM,58.2,58.2,0,45.1,45.1,0,Zink,ppm
7561,1998-06-10,1,NS,Grünland,ZNT_PPM,79.8,79.8,0,50.5,50.5,0,Zink,ppm
7561,2003-05-14,2,NS,Grünland,ZNT_PPM,85.1,85.1,0,63.2,63.2,0,Zink,ppm
7561,2008-04-30,3,NS,Grünland,ZNT_PPM,82.4,82.4,0,NA,NA,NA,Zink,ppm
7561,2013-05-29,4,NS,Grünland,ZNT_PPM,83.8,83.8,0,60.6,60.6,0,Zink,ppm
7561,2018-04-10,5,NS,Grünland,ZNT_PPM,82,82,0,60.8,60.8,0,Zink,ppm
7562,1998-06-16,1,NS,Wald,ZNT_PPM,56.1,56.1,0,44.1,44.1,0,Zink,ppm
7562,2003-09-24,2,NS,Wald,ZNT_PPM,59.8,59.8,0,54,54,0,Zink,ppm
7562,2008-05-21,3,NS,Wald,ZNT_PPM,NA,NA,NA,28,28,0,Zink,ppm
7562,2013-07-18,4,NS,Wald,ZNT_PPM,58.4,58.4,0,52.2,52.2,0,Zink,ppm
7562,2018-06-27,5,NS,Wald,ZNT_PPM,55.4,55.4,0,46.8,46.8,0,Zink,ppm
7563,1998-06-16,1,NS,Grünland,ZNT_PPM,73.1,73.1,0,48.9,48.9,0,Zink,ppm
7563,2003-09-24,2,NS,Grünland,ZNT_PPM,79,79,0,52.8,52.8,0,Zink,ppm
7563,2008-04-30,3,NS,Grünland,ZNT_PPM,76.6,76.6,0,NA,NA,NA,Zink,ppm
7563,2013-06-26,4,NS,Grünland,ZNT_PPM,73.8,73.8,0,51.2,51.2,0,Zink,ppm
7563,2018-04-10,5,NS,Grünland,ZNT_PPM,80.5,80.5,0,53.1,53.1,0,Zink,ppm
7564,1998-06-16,1,NS,Grünland,ZNT_PPM,144.1,144.1,0,68.5,68.5,0,Zink,ppm
7564,2003-05-14,2,NS,Grünland,ZNT_PPM,167.3,167.3,1,74.5,74.5,0,Zink,ppm
7564,2008-04-30,3,NS,Grünland,ZNT_PPM,161.4,161.4,1,NA,NA,NA,Zink,ppm
7564,2013-06-26,4,NS,Grünland,ZNT_PPM,145.5,145.5,0,64.9,64.9,0,Zink,ppm
7564,2018-04-10,5,NS,Grünland,ZNT_PPM,152.2,152.2,1,76.9,76.9,0,Zink,ppm
7565,1998-06-16,1,HS,Grünland,ZNT_PPM,55.7,55.7,0,39.1,39.1,0,Zink,ppm
7565,2003-04-23,2,HS,Grünland,ZNT_PPM,59.7,59.7,0,47,47,0,Zink,ppm
7565,2008-04-24,3,HS,Grünland,ZNT_PPM,60.2,60.2,0,50.6,50.6,0,Zink,ppm
7565,2013-06-13,4,HS,Grünland,ZNT_PPM,63.5,63.5,0,44,44,0,Zink,ppm
7565,2018-04-18,5,HS,Grünland,ZNT_PPM,63.8,63.8,0,47,47,0,Zink,ppm
7565,2023-06-15,6,HS,Grünland,ZNT_PPM,59.1,59.1,0,41,41,0,Zink,ppm
7566,1998-06-02,1,NS,Acker,ZNT_PPM,50.4,50.4,0,56.4,56.4,0,Zink,ppm
7566,2003-10-16,2,NS,Acker,ZNT_PPM,45.3,45.3,0,50,50,0,Zink,ppm
7566,2008-10-21,3,NS,Acker,ZNT_PPM,49.8,49.8,0,NA,NA,NA,Zink,ppm
7566,2013-07-18,4,NS,Acker,ZNT_PPM,46.6,46.6,0,45,45,0,Zink,ppm
7566,2018-06-26,5,NS,Acker,ZNT_PPM,51,51,0,51.5,51.5,0,Zink,ppm
7566,2023-11-08,6,NS,Acker,ZNT_PPM,55,55,0,52,52,0,Zink,ppm
7567,1998-06-02,1,HS,Grünland,ZNT_PPM,87.4,87.4,0,49.1,49.1,0,Zink,ppm
7567,2003-07-03,2,HS,Grünland,ZNT_PPM,84.8,84.8,0,55.2,55.2,0,Zink,ppm
7567,2008-06-26,3,HS,Grünland,ZNT_PPM,80.9,80.9,0,61.7,61.7,0,Zink,ppm
7567,2013-05-08,4,HS,Grünland,ZNT_PPM,83.3,83.3,0,53.1,53.1,0,Zink,ppm
7567,2018-04-04,5,HS,Grünland,ZNT_PPM,91.2,91.2,0,56.6,56.6,0,Zink,ppm
7567,2023-07-19,6,HS,Grünland,ZNT_PPM,83,83,0,47.8,47.8,0,Zink,ppm
7568,1998-06-04,1,NS,Acker,ZNT_PPM,36.1,36.1,0,31.9,31.9,0,Zink,ppm
7568,2008-10-21,3,NS,Acker,ZNT_PPM,40.4,40.4,0,24.6,24.6,0,Zink,ppm
7568,2013-08-15,4,NS,Acker,ZNT_PPM,38.6,38.6,0,28.2,28.2,0,Zink,ppm
7568,2018-08-22,5,NS,Acker,ZNT_PPM,43.9,43.9,0,35.4,35.4,0,Zink,ppm
7568,2023-09-06,6,NS,Acker,ZNT_PPM,48,48,0,38,38,0,Zink,ppm
7569,1998-03-23,1,NS,Acker,ZNT_PPM,35.9,35.9,0,26.3,26.3,0,Zink,ppm
7569,2003-06-11,2,NS,Acker,ZNT_PPM,35,35,0,28.6,28.6,0,Zink,ppm
7569,2008-09-10,3,NS,Acker,ZNT_PPM,36.2,36.2,0,28.2,28.2,0,Zink,ppm
7569,2013-05-22,4,NS,Acker,ZNT_PPM,43.2,43.2,0,28.3,28.3,0,Zink,ppm
7569,2018-05-23,5,NS,Acker,ZNT_PPM,38.2,38.2,0,31.1,31.1,0,Zink,ppm
7569,2023-05-17,6,NS,Acker,ZNT_PPM,33,33,0,31,31,0,Zink,ppm
7570,1998-06-04,1,NS,Grünland,ZNT_PPM,99.9,99.9,0,44,44,0,Zink,ppm
7570,2003-06-04,2,NS,Grünland,ZNT_PPM,95.4,95.4,0,57.7,57.7,0,Zink,ppm
7570,2008-05-29,3,NS,Grünland,ZNT_PPM,92.9,92.9,0,54.9,54.9,0,Zink,ppm
7570,2013-09-04,4,NS,Grünland,ZNT_PPM,85.9,85.9,0,38.6,38.6,0,Zink,ppm
7570,2018-07-12,5,NS,Grünland,ZNT_PPM,101.8,101.8,0,44.9,44.9,0,Zink,ppm
7570,2023-06-28,6,NS,Grünland,ZNT_PPM,95,95,0,47,47,0,Zink,ppm
7571,1998-06-04,1,NS,Grünland,ZNT_PPM,66.8,66.8,0,47.5,47.5,0,Zink,ppm
7571,2003-06-18,2,NS,Grünland,ZNT_PPM,74.9,74.9,0,56.9,56.9,0,Zink,ppm
7571,2008-06-11,3,NS,Grünland,ZNT_PPM,70.5,70.5,0,55.9,55.9,0,Zink,ppm
7571,2013-06-26,4,NS,Grünland,ZNT_PPM,81.8,81.8,0,45.7,45.7,0,Zink,ppm
7571,2018-03-29,5,NS,Grünland,ZNT_PPM,76.2,76.2,0,56.1,56.1,0,Zink,ppm
7572,1998-06-09,1,NS,Grünland,ZNT_PPM,53.2,53.2,0,34.9,34.9,0,Zink,ppm
7572,2003-07-09,2,NS,Grünland,ZNT_PPM,54.8,54.8,0,40.3,40.3,0,Zink,ppm
7572,2008-04-16,3,NS,Grünland,ZNT_PPM,51.5,51.5,0,NA,NA,NA,Zink,ppm
7572,2013-09-12,4,NS,Grünland,ZNT_PPM,46.7,46.7,0,34.4,34.4,0,Zink,ppm
7572,2018-04-19,5,NS,Grünland,ZNT_PPM,56.3,56.3,0,37.4,37.4,0,Zink,ppm
7573,1998-05-26,1,NS,Acker,ZNT_PPM,155.9,155.9,1,58,58,0,Zink,ppm
7573,2003-07-03,2,NS,Acker,ZNT_PPM,150.7,150.7,1,83.3,83.3,0,Zink,ppm
7573,2008-04-16,3,NS,Acker,ZNT_PPM,142.6,142.6,0,NA,NA,NA,Zink,ppm
7573,2013-08-29,4,NS,Acker,ZNT_PPM,127.6,127.6,0,46.6,46.6,0,Zink,ppm
7573,2018-04-18,5,NS,Acker,ZNT_PPM,132.5,132.5,0,55.9,55.9,0,Zink,ppm
7574,1998-05-26,1,NS,Grünland,ZNT_PPM,98.6,98.6,0,44.4,44.4,0,Zink,ppm
7574,2003-07-03,2,NS,Grünland,ZNT_PPM,88.7,88.7,0,42.5,42.5,0,Zink,ppm
7574,2008-06-26,3,NS,Grünland,ZNT_PPM,88,88,0,50.5,50.5,0,Zink,ppm
7574,2013-05-29,4,NS,Grünland,ZNT_PPM,96.3,96.3,0,45.1,45.1,0,Zink,ppm
7574,2018-03-28,5,NS,Grünland,ZNT_PPM,90,90,0,44.5,44.5,0,Zink,ppm
7575,1998-05-26,1,NS,Grünland,ZNT_PPM,75.9,75.9,0,52.8,52.8,0,Zink,ppm
7575,2003-07-09,2,NS,Grünland,ZNT_PPM,65.3,65.3,0,64.1,64.1,0,Zink,ppm
7575,2008-06-26,3,NS,Grünland,ZNT_PPM,71.3,71.3,0,NA,NA,NA,Zink,ppm
7575,2013-05-29,4,NS,Grünland,ZNT_PPM,70.5,70.5,0,61.6,61.6,0,Zink,ppm
7575,2018-06-27,5,NS,Grünland,ZNT_PPM,74.9,74.9,0,59.2,59.2,0,Zink,ppm
7576,1998-05-26,1,NS,Grünland,ZNT_PPM,65.4,65.4,0,46.6,46.6,0,Zink,ppm
7576,2003-04-23,2,NS,Grünland,ZNT_PPM,63.4,63.4,0,45.2,45.2,0,Zink,ppm
7576,2008-04-24,3,NS,Grünland,ZNT_PPM,67.6,67.6,0,NA,NA,NA,Zink,ppm
7576,2013-06-13,4,NS,Grünland,ZNT_PPM,65.9,65.9,0,59.3,59.3,0,Zink,ppm
7576,2018-07-12,5,NS,Grünland,ZNT_PPM,68.3,68.3,0,45.6,45.6,0,Zink,ppm
7577,1998-06-02,1,NS,Acker,ZNT_PPM,53.1,53.1,0,48.5,48.5,0,Zink,ppm
7577,2003-09-03,2,NS,Acker,ZNT_PPM,50.5,50.5,0,76,76,0,Zink,ppm
7577,2008-05-15,3,NS,Acker,ZNT_PPM,51,51,0,NA,NA,NA,Zink,ppm
7577,2013-08-14,4,NS,Acker,ZNT_PPM,43.3,43.3,0,46.2,46.2,0,Zink,ppm
7577,2018-07-04,5,NS,Acker,ZNT_PPM,54.5,54.5,0,47,47,0,Zink,ppm
7577,2023-04-12,6,NS,Acker,ZNT_PPM,49.5,49.5,0,45,45,0,Zink,ppm
7578,1998-06-02,1,NS,Acker,ZNT_PPM,75.3,75.3,0,61.9,61.9,0,Zink,ppm
7578,2003-09-25,2,NS,Acker,ZNT_PPM,75.2,75.2,0,65.8,65.8,0,Zink,ppm
7578,2008-04-09,3,NS,Acker,ZNT_PPM,75.2,75.2,0,NA,NA,NA,Zink,ppm
7578,2013-04-17,4,NS,Acker,ZNT_PPM,76.8,76.8,0,57.8,57.8,0,Zink,ppm
7578,2018-08-29,5,NS,Acker,ZNT_PPM,78.9,78.9,0,57.4,57.4,0,Zink,ppm
7578,2023-05-31,6,NS,Acker,ZNT_PPM,70,70,0,54,54,0,Zink,ppm
7579,1998-06-02,1,NS,Grünland,ZNT_PPM,52.6,52.6,0,38.1,38.1,0,Zink,ppm
7579,2003-09-11,2,NS,Grünland,ZNT_PPM,52.8,52.8,0,35.5,35.5,0,Zink,ppm
7579,2008-09-03,3,NS,Grünland,ZNT_PPM,49.1,49.1,0,30.1,30.1,0,Zink,ppm
7579,2013-07-18,4,NS,Grünland,ZNT_PPM,45.6,45.6,0,32.6,32.6,0,Zink,ppm
7579,2018-08-22,5,NS,Grünland,ZNT_PPM,55.3,55.3,0,38.4,38.4,0,Zink,ppm
7579,2023-04-05,6,NS,Grünland,ZNT_PPM,55,55,0,44,44,0,Zink,ppm
7585,1998-08-19,1,NS,Acker,ZNT_PPM,44,44,0,36.6,36.6,0,Zink,ppm
7585,2003-04-30,2,NS,Acker,ZNT_PPM,45.3,45.3,0,34.4,34.4,0,Zink,ppm
7585,2008-10-23,3,NS,Acker,ZNT_PPM,45.5,45.5,0,NA,NA,NA,Zink,ppm
7585,2013-04-18,4,NS,Acker,ZNT_PPM,36.8,36.8,0,36.5,36.5,0,Zink,ppm
7585,2018-09-19,5,NS,Acker,ZNT_PPM,50.3,50.3,0,37.3,37.3,0,Zink,ppm
7585,2023-03-21,6,NS,Acker,ZNT_PPM,48,48,0,39,39,0,Zink,ppm
7586,1998-08-19,1,NS,Acker,ZNT_PPM,60.9,60.9,0,43.2,43.2,0,Zink,ppm
7586,2003-09-04,2,NS,Acker,ZNT_PPM,59.3,59.3,0,39.6,39.6,0,Zink,ppm
7586,2008-10-21,3,NS,Acker,ZNT_PPM,65.8,65.8,0,NA,NA,NA,Zink,ppm
7586,2013-07-10,4,NS,Acker,ZNT_PPM,67.6,67.6,0,36.3,36.3,0,Zink,ppm
7586,2018-04-05,5,NS,Acker,ZNT_PPM,74.4,74.4,0,45.4,45.4,0,Zink,ppm
7586,2023-06-21,6,NS,Acker,ZNT_PPM,72.5,72.5,0,39,39,0,Zink,ppm
7587,1998-08-19,1,NS,Acker,ZNT_PPM,61.7,61.7,0,51.2,51.2,0,Zink,ppm
7587,2003-10-16,2,NS,Acker,ZNT_PPM,51.5,51.5,0,44.4,44.4,0,Zink,ppm
7587,2008-09-10,3,NS,Acker,ZNT_PPM,52.4,52.4,0,NA,NA,NA,Zink,ppm
7587,2013-04-17,4,NS,Acker,ZNT_PPM,60.3,60.3,0,44.3,44.3,0,Zink,ppm
7587,2018-06-20,5,NS,Acker,ZNT_PPM,67.4,67.4,0,42.5,42.5,0,Zink,ppm
7587,2023-07-05,6,NS,Acker,ZNT_PPM,67,67,0,46,46,0,Zink,ppm
7588,1998-08-13,1,NS,Grünland,ZNT_PPM,57.8,57.8,0,45.6,45.6,0,Zink,ppm
7588,2003-03-27,2,NS,Grünland,ZNT_PPM,59.7,59.7,0,53.8,53.8,0,Zink,ppm
7588,2008-07-09,3,NS,Grünland,ZNT_PPM,59.3,59.3,0,NA,NA,NA,Zink,ppm
7588,2013-06-12,4,NS,Grünland,ZNT_PPM,57.9,57.9,0,51,51,0,Zink,ppm
7588,2018-06-05,5,NS,Grünland,ZNT_PPM,65.7,65.7,0,50.1,50.1,0,Zink,ppm
7589,1998-07-23,1,NS,Wald,ZNT_PPM,52,52,0,46,46,0,Zink,ppm
7589,2003-04-02,2,NS,Wald,ZNT_PPM,51,51,0,43,43,0,Zink,ppm
7589,2008-06-18,3,NS,Wald,ZNT_PPM,NA,NA,NA,46,46,0,Zink,ppm
7589,2013-08-21,4,NS,Wald,ZNT_PPM,52.5,52.5,0,47.5,47.5,0,Zink,ppm
7589,2018-09-27,5,NS,Wald,ZNT_PPM,52.9,52.9,0,49,49,0,Zink,ppm
7589,2023-04-26,6,NS,Wald,ZNT_PPM,51,51,0,46,46,0,Zink,ppm
7590,1998-07-21,1,NS,Wald,ZNT_PPM,53,53,0,46.4,46.4,0,Zink,ppm
7590,2003-04-02,2,NS,Wald,ZNT_PPM,55.9,55.9,0,NA,NA,NA,Zink,ppm
7590,2008-06-04,3,NS,Wald,ZNT_PPM,NA,NA,NA,41.6,41.6,0,Zink,ppm
7590,2013-05-15,4,NS,Wald,ZNT_PPM,52,52,0,46.6,46.6,0,Zink,ppm
7590,2018-05-29,5,NS,Wald,ZNT_PPM,50,50,0,42.3,42.3,0,Zink,ppm
7591,1998-07-28,1,NS,Wald,ZNT_PPM,41.1,41.1,0,44.9,44.9,0,Zink,ppm
7591,2003-04-17,2,NS,Wald,ZNT_PPM,41.2,41.2,0,41.3,41.3,0,Zink,ppm
7591,2008-06-19,3,NS,Wald,ZNT_PPM,NA,NA,NA,NA,NA,NA,Zink,ppm
7591,2013-09-12,4,NS,Wald,ZNT_PPM,41.8,41.8,0,42.4,42.4,0,Zink,ppm
7591,2018-04-25,5,NS,Wald,ZNT_PPM,38.7,38.7,0,39.9,39.9,0,Zink,ppm
7592,1998-07-28,1,NS,Wald,ZNT_PPM,53.9,53.9,0,46.3,46.3,0,Zink,ppm
7592,2003-04-17,2,NS,Wald,ZNT_PPM,53.3,53.3,0,44.6,44.6,0,Zink,ppm
7592,2008-06-19,3,NS,Wald,ZNT_PPM,NA,NA,NA,45.5,45.5,0,Zink,ppm
7592,2013-08-22,4,NS,Wald,ZNT_PPM,52.3,52.3,0,45.6,45.6,0,Zink,ppm
7592,2018-04-25,5,NS,Wald,ZNT_PPM,49.5,49.5,0,41.2,41.2,0,Zink,ppm
7593,1998-07-07,1,NS,Acker,ZNT_PPM,41.3,41.3,0,32.1,32.1,0,Zink,ppm
7593,2003-05-08,2,NS,Acker,ZNT_PPM,45.3,45.3,0,29,29,0,Zink,ppm
7593,2008-04-02,3,NS,Acker,ZNT_PPM,40,40,0,NA,NA,NA,Zink,ppm
7593,2013-07-10,4,NS,Acker,ZNT_PPM,40.3,40.3,0,31.5,31.5,0,Zink,ppm
7593,2018-09-26,5,NS,Acker,ZNT_PPM,49.8,49.8,0,34.1,34.1,0,Zink,ppm
7593,2023-07-14,6,NS,Acker,ZNT_PPM,60,60,0,37,37,0,Zink,ppm
7594,1998-07-21,1,NS,Acker,ZNT_PPM,62.3,62.3,0,48,48,0,Zink,ppm
7594,2003-04-30,2,NS,Acker,ZNT_PPM,74.3,74.3,0,50.7,50.7,0,Zink,ppm
7594,2008-05-15,3,NS,Acker,ZNT_PPM,63.5,63.5,0,NA,NA,NA,Zink,ppm
7594,2013-10-28,4,NS,Acker,ZNT_PPM,59.7,59.7,0,46.8,46.8,0,Zink,ppm
7594,2018-09-27,5,NS,Acker,ZNT_PPM,64.6,64.6,0,48.9,48.9,0,Zink,ppm
7594,2023-04-26,6,NS,Acker,ZNT_PPM,57,57,0,43,43,0,Zink,ppm
7595,1998-07-21,1,NS,Acker,ZNT_PPM,42.2,42.2,0,21,21,0,Zink,ppm
7595,2003-07-10,2,NS,Acker,ZNT_PPM,46.3,46.3,0,18.9,18.9,0,Zink,ppm
7595,2008-07-10,3,NS,Acker,ZNT_PPM,43.3,43.3,0,25.5,25.5,0,Zink,ppm
7595,2013-08-14,4,NS,Acker,ZNT_PPM,39.5,39.5,0,20.5,20.5,0,Zink,ppm
7595,2018-12-05,5,NS,Acker,ZNT_PPM,48.6,48.6,0,27.2,27.2,0,Zink,ppm
7595,2023-08-09,6,NS,Acker,ZNT_PPM,50,50,0,21,21,0,Zink,ppm
7596,1998-07-23,1,NS,Acker,ZNT_PPM,59.8,59.8,0,50.5,50.5,0,Zink,ppm
7596,2003-09-04,2,NS,Acker,ZNT_PPM,62.9,62.9,0,52,52,0,Zink,ppm
7596,2008-10-21,3,NS,Acker,ZNT_PPM,58.9,58.9,0,NA,NA,NA,Zink,ppm
7596,2013-06-19,4,NS,Acker,ZNT_PPM,59.3,59.3,0,49.6,49.6,0,Zink,ppm
7596,2018-08-29,5,NS,Acker,ZNT_PPM,64.3,64.3,0,54.5,54.5,0,Zink,ppm
7596,2023-07-14,6,NS,Acker,ZNT_PPM,57,57,0,51.5,51.5,0,Zink,ppm
7597,1998-08-28,1,NS,Acker,ZNT_PPM,50.5,50.5,0,37.9,37.9,0,Zink,ppm
7597,2003-08-06,2,NS,Acker,ZNT_PPM,50.9,50.9,0,39.3,39.3,0,Zink,ppm
7597,2008-08-20,3,NS,Acker,ZNT_PPM,49.5,49.5,0,NA,NA,NA,Zink,ppm
7597,2013-03-21,4,NS,Acker,ZNT_PPM,48,48,0,36.6,36.6,0,Zink,ppm
7597,2018-07-18,5,NS,Acker,ZNT_PPM,50.9,50.9,0,39,39,0,Zink,ppm
7598,1998-08-26,1,NS,Acker,ZNT_PPM,36.6,36.6,0,40.7,40.7,0,Zink,ppm
7598,2003-04-09,2,NS,Acker,ZNT_PPM,37.5,37.5,0,40.8,40.8,0,Zink,ppm
7598,2008-08-20,3,NS,Acker,ZNT_PPM,34.7,34.7,0,NA,NA,NA,Zink,ppm
