StandortID;p.dat;periode;KaboStatus;AktStandorttyp;Parameter;Wert_plot_OB;Wert_tab_OB;Klasse_OB;Quelle_OB;Wert_plot_UB;Wert_tab_UB;Klasse_UB;Quelle_UB
7210;21.06.2006;3;HS;Wald;PHCA;4.4;4.4;ph.3;db;3.9;3.9;ph.4;db
7210;24.08.2011;4;HS;Wald;PHCA;4.4;4.4;ph.3;db;4;4;ph.4;db
7210;23.06.2016;5;HS;Wald;PHCA;4.4;4.4;ph.3;db;4;4;ph.4;db
7210;04.05.2021;6;HS;Wald;PHCA;4.4;4.4;ph.3;db;3.9;3.9;ph.4;db
7211;28.06.1996;1;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7211;20.06.2001;2;NS;Wald;PHCA;3.5;3.5;ph.4;db;5.4;5.4;ph.2;db
7211;28.06.2006;3;NS;Wald;PHCA;3.5;3.5;ph.4;db;4;4;ph.4;db
7211;21.04.2011;4;NS;Wald;PHCA;3.5;3.5;ph.4;db;4.1;4.1;ph.4;db
7211;21.07.2016;5;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7211;26.08.2021;6;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.9;3.9;ph.4;db
7212;13.06.1996;1;NS;Wald;PHCA;4.5;4.5;ph.3;db;4.2;4.2;ph.4;db
7212;16.08.2001;2;NS;Wald;PHCA;4.1;4.1;ph.4;db;3.8;3.8;ph.4;db
7212;07.06.2006;3;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.8;3.8;ph.4;db
7212;15.06.2011;4;NS;Wald;PHCA;4.4;4.4;ph.3;db;4;4;ph.4;db
7212;07.07.2016;5;NS;Wald;PHCA;4;4;ph.4;db;3.8;3.8;ph.4;db
7212;01.09.2021;6;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.9;3.9;ph.4;db
7213;12.09.1996;1;NS;Wald;PHCA;4.1;4.1;ph.4;db;4.2;4.2;ph.4;db
7213;30.05.2001;2;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.8;3.8;ph.4;db
7213;07.06.2006;3;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.7;3.7;ph.4;db
7213;15.06.2011;4;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.9;3.9;ph.4;db
7213;21.04.2016;5;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.8;3.8;ph.4;db
7213;18.08.2021;6;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.9;3.9;ph.4;db
7214;25.06.1996;1;NS;Wald;PHCA;6.5;6.5;ph.1;db;7.2;7.2;ph.0;db
7214;21.08.2001;2;NS;Wald;PHCA;6.7;6.7;ph.1;db;7.2;7.2;ph.0;db
7214;27.07.2006;3;NS;Wald;PHCA;6.6;6.6;ph.1;db;7.3;7.3;ph.0;db
7214;27.06.2011;4;NS;Wald;PHCA;6.5;6.5;ph.1;db;7.2;7.2;ph.0;db
7214;23.06.2016;5;NS;Wald;PHCA;6.5;6.5;ph.1;db;7.2;7.2;ph.0;db
7214;01.09.2021;6;NS;Wald;PHCA;6.5;6.5;ph.1;db;7.3;7.3;ph.0;db
7215;13.06.1996;1;NS;Wald;PHCA;4.2;4.2;ph.4;db;4.1;4.1;ph.4;db
7215;21.08.2001;2;NS;Wald;PHCA;4.6;4.6;ph.3;db;4.1;4.1;ph.4;db
7215;21.06.2006;3;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.7;3.7;ph.4;db
7215;07.07.2011;4;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.9;3.9;ph.4;db
7215;07.07.2016;5;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.8;3.8;ph.4;db
7215;01.09.2021;6;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7216;13.06.1996;1;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.2;4.2;ph.4;db
7216;25.10.2001;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7216;07.06.2006;3;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.7;3.7;ph.4;db
7216;07.07.2011;4;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7216;07.07.2016;5;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7216;08.09.2021;6;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.9;3.9;ph.4;db
7217;12.06.1996;1;NS;Wald;PHCA;3.9;3.9;ph.4;db;4.3;4.3;ph.3;db
7217;30.07.2001;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.6;3.6;ph.4;db
7217;20.09.2006;3;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.8;3.8;ph.4;db
7217;10.08.2011;4;NS;Wald;PHCA;3.9;3.9;ph.4;db;4;4;ph.4;db
7217;01.06.2016;5;NS;Wald;PHCA;3.8;3.8;ph.4;db;4;4;ph.4;db
7217;28.09.2021;6;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.8;3.8;ph.4;db
7218;12.06.1996;1;NS;Wald;PHCA;4;4;ph.4;db;4.2;4.2;ph.4;db
7218;05.07.2001;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7218;14.06.2006;3;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.8;3.8;ph.4;db
7218;23.06.2011;4;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7218;07.07.2016;5;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.8;3.8;ph.4;db
7218;08.09.2021;6;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.9;3.9;ph.4;db
7219;01.07.1996;1;NS;Wald;PHCA;3.6;3.6;ph.4;db;4.2;4.2;ph.4;db
7219;23.05.2001;2;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7219;27.09.2006;3;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7219;26.10.2011;4;NS;Wald;PHCA;3.6;3.6;ph.4;db;4.1;4.1;ph.4;db
7219;29.06.2016;5;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7220;01.07.1996;1;NS;Wald;PHCA;4.7;4.7;ph.3;db;6.8;6.8;ph.0;db
7220;23.05.2001;2;NS;Wald;PHCA;4.9;4.9;ph.3;db;7;7;ph.0;db
7220;04.05.2006;3;NS;Wald;PHCA;4.8;4.8;ph.3;db;7;7;ph.0;db
7220;05.10.2011;4;NS;Wald;PHCA;4.8;4.8;ph.3;db;6.9;6.9;ph.0;db
7220;29.06.2016;5;NS;Wald;PHCA;4.4;4.4;ph.3;db;7;7;ph.0;db
7221;28.06.1996;1;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.3;4.3;ph.3;db
7221;20.06.2001;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7221;12.07.2006;3;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7221;09.11.2011;4;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.9;3.9;ph.4;db
7221;24.08.2016;5;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7221;26.08.2021;6;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7222;01.07.1996;1;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.7;4.7;ph.3;db
7222;23.05.2001;2;NS;Wald;PHCA;3.9;3.9;ph.4;db;4.7;4.7;ph.3;db
7222;03.05.2006;3;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.3;4.3;ph.3;db
7222;27.04.2011;4;NS;Wald;PHCA;3.9;3.9;ph.4;db;4.6;4.6;ph.3;db
7222;29.06.2016;5;NS;Wald;PHCA;4;4;ph.4;db;4.5;4.5;ph.3;db
7222;02.06.2021;6;NS;Wald;PHCA;4.3;4.3;ph.4;db;4.8;4.8;ph.3;db
7223;18.06.1996;1;NS;Wald;PHCA;6.6;6.6;ph.1;db;7.1;7.1;ph.0;db
7223;04.07.2001;2;NS;Wald;PHCA;6.6;6.6;ph.1;db;7.3;7.3;ph.0;db
7223;03.05.2006;3;NS;Wald;PHCA;6.6;6.6;ph.1;db;7.2;7.2;ph.0;db
7223;27.04.2011;4;NS;Wald;PHCA;6.5;6.5;ph.1;db;6.9;6.9;ph.0;db
7223;20.07.2016;5;NS;Wald;PHCA;6.5;6.5;ph.1;db;7.3;7.3;ph.0;db
7224;28.06.1996;1;NS;Wald;PHCA;4;4;ph.4;db;4;4;ph.4;db
7224;04.07.2001;2;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.9;3.9;ph.4;db
7224;28.06.2006;3;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.6;3.6;ph.4;db
7224;01.09.2011;4;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.9;3.9;ph.4;db
7224;21.07.2016;5;NS;Wald;PHCA;4;4;ph.4;db;3.9;3.9;ph.4;db
7225;18.06.1996;1;NS;Wald;PHCA;4.4;4.4;ph.3;db;4.2;4.2;ph.4;db
7225;20.06.2001;2;NS;Wald;PHCA;4;4;ph.4;db;6.2;6.2;ph.1;db
7225;12.07.2006;3;NS;Wald;PHCA;4;4;ph.4;db;6.2;6.2;ph.1;db
7225;21.04.2011;4;NS;Wald;PHCA;4.1;4.1;ph.4;db;4.3;4.3;ph.4;db
7225;21.07.2016;5;NS;Wald;PHCA;4;4;ph.4;db;6.3;6.3;ph.1;db
7225;17.08.2021;6;NS;Wald;PHCA;4;4;ph.4;db;4.2;4.2;ph.4;db
7226;19.06.1996;1;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.4;4.4;ph.3;db
7226;21.06.2001;2;NS;Wald;PHCA;3.5;3.5;ph.4;db;4;4;ph.4;db
7226;20.07.2006;3;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7226;09.05.2011;4;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7226;30.06.2016;5;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7227;19.06.1996;1;NS;Wald;PHCA;3.6;3.6;ph.4;db;4.5;4.5;ph.3;db
7227;21.06.2001;2;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.9;3.9;ph.4;db
7227;21.09.2006;3;NS;Wald;PHCA;3.5;3.5;ph.4;db;4;4;ph.4;db
7227;02.11.2011;4;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7227;24.08.2016;5;NS;Wald;PHCA;3.8;3.8;ph.4;db;4;4;ph.4;db
7228;19.06.1996;1;NS;Wald;PHCA;6.3;6.3;ph.1;db;6.5;6.5;ph.1;db
7228;01.06.2001;2;NS;Wald;PHCA;6.4;6.4;ph.1;db;NA;NA;NA;NA
7228;15.11.2006;3;NS;Wald;PHCA;6.3;6.3;ph.1;db;NA;NA;NA;NA
7228;11.05.2011;4;NS;Wald;PHCA;6.4;6.4;ph.1;db;NA;NA;NA;NA
7228;20.07.2016;5;NS;Wald;PHCA;5.9;5.9;ph.2;db;NA;NA;NA;NA
7229;28.06.1996;1;NS;Wald;PHCA;3.9;3.9;ph.4;db;4.1;4.1;ph.4;db
7229;15.06.2001;2;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7229;10.05.2006;3;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.8;3.8;ph.4;db
7229;05.09.2011;4;NS;Wald;PHCA;3.9;3.9;ph.4;db;4.1;4.1;ph.4;db
7229;30.06.2016;5;NS;Wald;PHCA;3.8;3.8;ph.4;db;4;4;ph.4;db
7230;20.06.1996;1;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.1;4.1;ph.4;db
7230;15.06.2001;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7230;10.05.2006;3;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.1;4.1;ph.4;db
7230;25.08.2011;4;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.5;4.5;ph.3;db
7230;08.06.2016;5;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7231;30.09.1996;1;NS;Wald;PHCA;4.3;4.3;ph.3;db;5;5;ph.3;db
7231;17.05.2001;2;NS;Wald;PHCA;4.3;4.3;ph.3;db;5.1;5.1;ph.2;db
7231;20.04.2006;3;NS;Wald;PHCA;4.5;4.5;ph.3;db;5;5;ph.3;db
7231;26.10.2011;4;NS;Wald;PHCA;4.7;4.7;ph.3;db;5;5;ph.3;db
7231;04.05.2016;5;NS;Wald;PHCA;4.8;4.8;ph.3;db;5;5;ph.3;db
7232;13.05.1997;1;NS;Wald;PHCA;4.2;4.2;ph.4;db;6.2;6.2;ph.1;db
7232;20.06.2002;2;NS;Wald;PHCA;4.3;4.3;ph.3;db;6.1;6.1;ph.2;db
7232;13.09.2007;3;NS;Wald;PHCA;3.9;3.9;ph.4;db;5.6;5.6;ph.2;db
7232;14.06.2012;4;NS;Wald;PHCA;3.9;3.9;ph.4;db;6;6;ph.2;db
7232;06.09.2017;5;NS;Wald;PHCA;4;4;ph.4;db;6.2;6.2;ph.1;db
7232;19.10.2022;6;NS;Wald;PHCA;4.1;4.1;ph.4;db;5.7;5.7;ph.2;db
7233;07.05.1997;1;NS;Wald;PHCA;4.9;4.9;ph.3;db;6.4;6.4;ph.1;db
7233;04.07.2002;2;NS;Wald;PHCA;4.9;4.9;ph.3;db;6.9;6.9;ph.0;db
7233;13.09.2007;3;NS;Wald;PHCA;5.1;5.1;ph.3;db;5.9;5.9;ph.2;db
7233;14.06.2012;4;NS;Wald;PHCA;4.9;4.9;ph.3;db;5.8;5.8;ph.2;db
7233;12.07.2017;5;NS;Wald;PHCA;5.1;5.1;ph.2;db;6.1;6.1;ph.2;db
7233;15.06.2022;6;NS;Wald;PHCA;5.1;5.1;ph.2;db;6.4;6.4;ph.1;db
7234;03.05.1997;1;NS;Wald;PHCA;3.9;3.9;ph.4;db;4.1;4.1;ph.4;db
7234;04.07.2002;2;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7234;13.09.2007;3;NS;Wald;PHCA;3.9;3.9;ph.4;db;3.9;3.9;ph.4;db
7234;20.06.2012;4;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.1;4.1;ph.4;db
7234;06.09.2017;5;NS;Wald;PHCA;3.8;3.8;ph.4;db;4;4;ph.4;db
7234;15.06.2022;6;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7235;22.04.1997;1;NS;Wald;PHCA;5.1;5.1;ph.2;db;5.5;5.5;ph.2;db
7235;23.05.2002;2;NS;Wald;PHCA;5.1;5.1;ph.2;db;5.5;5.5;ph.2;db
7235;05.07.2007;3;NS;Wald;PHCA;5;5;ph.3;db;5.3;5.3;ph.2;db
7235;12.07.2012;4;NS;Wald;PHCA;5.1;5.1;ph.3;db;5.5;5.5;ph.2;db
7235;14.06.2017;5;NS;Wald;PHCA;5.3;5.3;ph.2;db;5.6;5.6;ph.2;db
7236;17.04.1997;1;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.5;4.5;ph.3;db
7236;26.06.2002;2;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.3;4.3;ph.3;db
7236;30.08.2007;3;NS;Wald;PHCA;3.5;3.5;ph.4;db;5.3;5.3;ph.2;db
7236;17.10.2012;4;NS;Wald;PHCA;3.5;3.5;ph.4;db;4.2;4.2;ph.4;db
7236;19.10.2017;5;NS;Wald;PHCA;3.6;3.6;ph.4;db;4.2;4.2;ph.4;db
7236;24.08.2022;6;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.2;4.2;ph.4;db
7237;05.04.1997;1;NS;Wald;PHCA;4;4;ph.4;db;4.4;4.4;ph.3;db
7237;23.05.2002;2;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.2;4.2;ph.4;db
7237;05.07.2007;3;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.2;4.2;ph.4;db
7237;12.07.2012;4;NS;Wald;PHCA;4;4;ph.4;db;4.4;4.4;ph.3;db
7237;14.06.2017;5;NS;Wald;PHCA;4;4;ph.4;db;4.5;4.5;ph.3;db
7238;15.04.1997;1;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.2;4.2;ph.4;db
7238;22.05.2002;2;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7238;30.08.2007;3;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7238;07.06.2012;4;NS;Wald;PHCA;3.9;3.9;ph.4;db;4;4;ph.4;db
7238;14.06.2017;5;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.2;4.2;ph.4;db
7238;20.04.2022;6;NS;Wald;PHCA;3.9;3.9;ph.4;db;4.2;4.2;ph.4;db
7239;15.04.1997;1;NS;Wald;PHCA;5.3;5.3;ph.2;db;5.5;5.5;ph.2;db
7239;26.06.2002;2;NS;Wald;PHCA;5.4;5.4;ph.2;db;3.5;3.5;ph.4;db
7239;25.10.2007;3;NS;Wald;PHCA;4.9;4.9;ph.3;db;5.3;5.3;ph.2;db
7239;12.07.2012;4;NS;Wald;PHCA;5.2;5.2;ph.2;db;5.2;5.2;ph.2;db
7239;13.09.2017;5;NS;Wald;PHCA;5.1;5.1;ph.3;db;5.4;5.4;ph.2;db
7239;21.04.2022;6;NS;Wald;PHCA;5.2;5.2;ph.2;db;5.3;5.3;ph.2;db
7240;15.04.1997;1;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.3;4.3;ph.3;db
7240;22.05.2002;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;4.1;4.1;ph.4;db
7240;25.10.2007;3;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7240;06.09.2012;4;NS;Wald;PHCA;3.5;3.5;ph.4;db;4.1;4.1;ph.4;db
7240;07.09.2017;5;NS;Wald;PHCA;3.6;3.6;ph.4;db;4.1;4.1;ph.4;db
7240;20.04.2022;6;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7241;16.04.1997;1;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7241;23.05.2002;2;NS;Wald;PHCA;3.4;3.4;ph.4;db;3.8;3.8;ph.4;db
7241;25.10.2007;3;NS;Wald;PHCA;3.4;3.4;ph.4;db;3.7;3.7;ph.4;db
7241;08.11.2012;4;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.7;3.7;ph.4;db
7241;13.09.2017;5;NS;Wald;PHCA;3.4;3.4;ph.4;db;3.8;3.8;ph.4;db
7241;21.04.2022;6;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.7;3.7;ph.4;db
7242;14.05.1997;1;NS;Wald;PHCA;5.4;5.4;ph.2;db;6.5;6.5;ph.1;db
7242;14.11.2002;2;NS;Wald;PHCA;5.5;5.5;ph.2;db;6.6;6.6;ph.1;db
7242;07.11.2007;3;NS;Wald;PHCA;5.4;5.4;ph.2;db;5.9;5.9;ph.2;db
7242;14.11.2012;4;NS;Wald;PHCA;5.6;5.6;ph.2;db;6;6;ph.2;db
7242;21.09.2017;5;NS;Wald;PHCA;5.7;5.7;ph.2;db;6.2;6.2;ph.1;db
7242;31.08.2022;6;NS;Wald;PHCA;5.7;5.7;ph.2;db;6.6;6.6;ph.1;db
7243;13.05.1997;1;NS;Wald;PHCA;4.5;4.5;ph.3;db;4.8;4.8;ph.3;db
7243;05.09.2002;2;NS;Wald;PHCA;4.8;4.8;ph.3;db;6;6;ph.2;db
7243;19.06.2007;3;NS;Wald;PHCA;4.3;4.3;ph.3;db;4.7;4.7;ph.3;db
7243;08.11.2012;4;NS;Wald;PHCA;4.4;4.4;ph.3;db;4.8;4.8;ph.3;db
7243;30.08.2017;5;NS;Wald;PHCA;4.7;4.7;ph.3;db;5.4;5.4;ph.2;db
7243;11.05.2022;6;NS;Wald;PHCA;4.6;4.6;ph.3;db;5;5;ph.3;db
7244;13.05.1997;1;HS;Wald;PHCA;5.6;5.6;ph.2;db;6.8;6.8;ph.0;db
7244;15.05.2002;2;HS;Wald;PHCA;5.6;5.6;ph.2;db;7.2;7.2;ph.0;db
7244;19.06.2007;3;HS;Wald;PHCA;5.6;5.6;ph.2;db;6.9;6.9;ph.0;db
7244;07.11.2012;4;HS;Wald;PHCA;5.6;5.6;ph.2;db;6.9;6.9;ph.0;db
7244;27.09.2017;5;HS;Wald;PHCA;5.6;5.6;ph.2;db;6.7;6.7;ph.0;db
7244;12.10.2022;6;HS;Wald;PHCA;5.6;5.6;ph.2;db;7;7;ph.0;db
7245;14.06.1996;1;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.4;4.4;ph.3;db
7245;16.10.2001;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7245;31.05.2006;3;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7245;18.05.2011;4;NS;Wald;PHCA;3.6;3.6;ph.4;db;4;4;ph.4;db
7245;27.07.2016;5;NS;Wald;PHCA;3.8;3.8;ph.4;db;3.9;3.9;ph.4;db
7245;05.08.2021;6;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7246;02.07.1996;1;NS;Wald;PHCA;3.6;3.6;ph.4;db;4;4;ph.4;db
7246;16.10.2001;2;NS;Wald;PHCA;3.3;3.3;ph.4;db;3.8;3.8;ph.4;db
7246;24.05.2006;3;NS;Wald;PHCA;3.4;3.4;ph.4;db;3.7;3.7;ph.4;db
7246;18.05.2011;4;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.9;3.9;ph.4;db
7246;31.03.2016;5;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.8;3.8;ph.4;db
7246;05.08.2021;6;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7247;14.06.1996;1;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.3;4.3;ph.3;db
7247;16.10.2001;2;NS;Wald;PHCA;3.3;3.3;ph.4;db;3.9;3.9;ph.4;db
7247;24.05.2006;3;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.9;3.9;ph.4;db
7247;10.08.2011;4;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7247;28.07.2016;5;NS;Wald;PHCA;3.6;3.6;ph.4;db;4.7;4.7;ph.3;db
7247;14.09.2021;6;NS;Wald;PHCA;3.4;3.4;ph.4;db;3.9;3.9;ph.4;db
7248;02.07.1996;1;NS;Wald;PHCA;3.8;3.8;ph.4;db;4.5;4.5;ph.3;db
7248;04.07.2001;2;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7248;28.06.2006;3;NS;Wald;PHCA;3.4;3.4;ph.4;db;3.8;3.8;ph.4;db
7248;09.11.2011;4;NS;Wald;PHCA;3.7;3.7;ph.4;db;4;4;ph.4;db
7248;31.08.2016;5;NS;Wald;PHCA;3.6;3.6;ph.4;db;4;4;ph.4;db
7248;26.08.2021;6;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7249;01.07.1997;1;NS;Grünland;PHCA;5.2;5.2;ph.2;db;5.9;5.9;ph.2;db
7249;07.10.2002;2;NS;Grünland;PHCA;5.3;5.3;ph.2;db;NA;NA;NA;NA
7249;16.08.2007;3;NS;Grünland;PHCA;5.4;5.4;ph.2;db;NA;NA;NA;NA
7249;12.09.2012;4;NS;Grünland;PHCA;5.4;5.4;ph.2;db;5.1;5.1;ph.2;db
7249;11.10.2017;5;NS;Grünland;PHCA;5.3;5.3;ph.2;db;5.6;5.6;ph.2;db
7249;22.06.2022;6;NS;Grünland;PHCA;5.5;5.5;ph.2;db;5.4;5.4;ph.2;db
7250;01.07.1997;1;NS;AckerGemüsebauSpez.kulturen;PHCA;5.7;5.7;ph.2;db;6.5;6.5;ph.1;db
7250;10.04.2002;2;NS;AckerGemüsebauSpez.kulturen;PHCA;5.4;5.4;ph.2;db;NA;NA;NA;NA
7250;29.03.2007;3;NS;AckerGemüsebauSpez.kulturen;PHCA;5.8;5.8;ph.2;db;NA;NA;NA;NA
7250;25.04.2012;4;NS;AckerGemüsebauSpez.kulturen;PHCA;6;6;ph.2;db;6.3;6.3;ph.1;db
7250;05.10.2016;5;NS;AckerGemüsebauSpez.kulturen;PHCA;6.1;6.1;ph.2;db;6.5;6.5;ph.1;db
7251;14.05.1997;1;NS;Wald;PHCA;5.4;5.4;ph.2;db;7;7;ph.0;db
7251;14.11.2002;2;NS;Wald;PHCA;5.8;5.8;ph.2;db;6.7;6.7;ph.1;db
7251;07.11.2007;3;NS;Wald;PHCA;5.5;5.5;ph.2;db;6.9;6.9;ph.0;db
7251;14.11.2012;4;NS;Wald;PHCA;6.2;6.2;ph.2;db;6.7;6.7;ph.1;db
7251;21.09.2017;5;NS;Wald;PHCA;6.1;6.1;ph.2;db;7;7;ph.0;db
7251;31.08.2022;6;NS;Wald;PHCA;6.3;6.3;ph.1;db;7;7;ph.0;db
7253;24.04.1997;1;NS;Wald;PHCA;3.8;3.8;ph.4;db;5.5;5.5;ph.2;db
7253;27.06.2002;2;NS;Wald;PHCA;3.7;3.7;ph.4;db;5.7;5.7;ph.2;db
7253;18.10.2007;3;NS;Wald;PHCA;3.7;3.7;ph.4;db;4.7;4.7;ph.3;db
7253;11.10.2012;4;NS;Wald;PHCA;4;4;ph.4;db;4.5;4.5;ph.3;db
7253;08.06.2017;5;NS;Wald;PHCA;3.9;3.9;ph.4;db;5.8;5.8;ph.2;db
7253;27.10.2022;6;NS;Wald;PHCA;3.8;3.8;ph.4;db;6;6;ph.2;db
7254;24.04.1997;1;NS;Wald;PHCA;4.3;4.3;ph.3;db;6.4;6.4;ph.1;db
7254;27.06.2002;2;NS;Wald;PHCA;4.2;4.2;ph.4;db;6.4;6.4;ph.1;db
7254;18.10.2007;3;NS;Wald;PHCA;4.1;4.1;ph.4;db;5.8;5.8;ph.2;db
7254;04.10.2012;4;NS;Wald;PHCA;4;4;ph.4;db;5.8;5.8;ph.2;db
7254;30.08.2017;5;NS;Wald;PHCA;4;4;ph.4;db;6;6;ph.2;db
7254;11.05.2022;6;NS;Wald;PHCA;4.1;4.1;ph.4;db;6.2;6.2;ph.1;db
7255;29.04.1997;1;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.9;3.9;ph.4;db
7255;27.03.2003;2;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.7;3.7;ph.4;db
7255;14.05.2008;3;NS;Wald;PHCA;3.7;3.7;ph.4;db;3.8;3.8;ph.4;db
7255;20.06.2013;4;NS;Wald;PHCA;3.6;3.6;ph.4;db;3.8;3.8;ph.4;db
7255;05.06.2018;5;NS;Wald;PHCA;3.5;3.5;ph.4;db;3.8;3.8;ph.4;db
7255;12.10.2022;6;NS;Wald;PHCA;3.4;3.4;ph.4;db;3.8;3.8;ph.4;db
7256;14.05.1997;1;NS;Wald;PHCA;4;4;ph.4;db;5.7;5.7;ph.2;db
7256;26.06.2002;2;NS;Wald;PHCA;4;4;ph.4;db;6.2;6.2;ph.1;db
7256;25.04.2007;3;NS;Wald;PHCA;4.3;4.3;ph.3;db;5.6;5.6;ph.2;db
7256;27.09.2012;4;NS;Wald;PHCA;4.2;4.2;ph.4;db;5.8;5.8;ph.2;db
7256;21.09.2017;5;NS;Wald;PHCA;4.4;4.4;ph.3;db;5.8;5.8;ph.2;db
7256;16.11.2022;6;NS;Wald;PHCA;4.6;4.6;ph.3;db;6;6;ph.2;db
